PERMIT_NUMBER,NAME,LOCATION_NAME,ADDRESS,LATITUDE,LONGITUDE,CITY_NAME,ZIP_CODE,CURRENT_GRADE,CURRENT_DEMERITS,SEARCH_TEXT
PR0106028,SLS FOXTAIL WAREWASH,SLS LAS VEGAS,2535 S LAS VEGAS Blvd,36.1423378,-115.1563054,Las Vegas,89109-1137,A,6,SLS FOXTAIL WAREWASH SLS FOXTAIL WAREWASH
PR0106030,SLS NOODLES SERVICE STATION,SLS LAS VEGAS,2535 S LAS VEGAS Blvd,36.1423378,-115.1563054,Las Vegas,89109-1137,A,0,SLS NOODLES SERVICE STATION SLS NOODLES SERVICE STATION
PR0106031,SLS POOL KITCHEN WAREWASH & WAIT STATION,SLS LAS VEGAS,2535 S LAS VEGAS Blvd,36.1423378,-115.1563054,Las Vegas,89109-1137,A,0,SLS POOL KITCHEN WAREWASH & WAIT STATION SLS POOL KITCHEN WAREWASH  WAIT STATION
PR0106033,COSMO EC LOBBY BAR & SUPPORT P3,COSMOPOLITAN RESORT & CASINO,3708 S Las Vegas Blvd,36.1099345,-115.1754157,Las Vegas,89109-4312,A,0,COSMO EC LOBBY BAR & SUPPORT P3 COSMO EC LOBBY BAR  SUPPORT P3
PR0106034,COSMO EC PANTRY SUPPORT P2,COSMOPOLITAN RESORT & CASINO,3708 S Las Vegas Blvd,36.1099345,-115.1754157,Las Vegas,89109-4312,A,0,COSMO EC PANTRY SUPPORT P2 COSMO EC PANTRY SUPPORT P2
PR0106035,COSMO EC HALL PANTRY P2,COSMOPOLITAN RESORT & CASINO,3708 S Las Vegas Blvd,36.1099345,-115.1754157,Las Vegas,89109-4312,A,0,COSMO EC HALL PANTRY P2 COSMO EC HALL PANTRY P2
PR0106036,COSMO EC WEST VIP BAR P4,COSMOPOLITAN RESORT & CASINO,3708 S Las Vegas Blvd,36.1099345,-115.1754157,Las Vegas,89109-4312,A,0,COSMO EC WEST VIP BAR P4 COSMO EC WEST VIP BAR P4
PR0106037,COSMO EC EAST VIP BAR P4,COSMOPOLITAN RESORT & CASINO,3708 S Las Vegas Blvd,36.1099345,-115.1754157,Las Vegas,89109-4312,A,0,COSMO EC EAST VIP BAR P4 COSMO EC EAST VIP BAR P4
PR0106038,SUPER SNOW,SUPER SNOW,4150 S DURANGO,36.114334,-115.2785622,Las Vegas,89117,A,0,SUPER SNOW SUPER SNOW
PR0106041,AQUARIUS THE DUET RESTAURANT,Aquarius Casino Resort,1900 S Casino Dr,35.1634766,-114.572163,Laughlin,89029-1513,A,5,AQUARIUS THE DUET RESTAURANT AQUARIUS THE DUET RESTAURANT
PR0106065,LA TAQUERIA,LA TAQUERIA,3528 S MARYLAND 104,36.1254047,-115.1371668,Las Vegas,89081,A,15,LA TAQUERIA LA TAQUERIA
PR0106071,HENDERSON KIDS PLAY CAFE,HENDERSON KIDS PLAY CAFE,10950 S EASTERN 110,35.9937291,-115.100439,Henderson,89052,A,3,HENDERSON KIDS PLAY CAFE HENDERSON KIDS PLAY CAFE
PR0106078,KIDS CHOICE ICE CREAM TRUCK,KIDS CHOICE ICE CREAM TRUCK,2850 E CHARLESTON Blvd,36.1589625,-115.1095949,Las Vegas,89104,A,0,KIDS CHOICE ICE CREAM TRUCK KIDS CHOICE ICE CREAM TRUCK
PR0106083,DESERT KITCHENS LAS VEGAS,DESERT KITCHENS LAS VEGAS,7693 W POST Rd,36.0740054,-115.2869009,Las Vegas,89113,O,0,DESERT KITCHENS LAS VEGAS DESERT KITCHENS LAS VEGAS
PR0106084,DESERT KITCHENS LAS VEGAS BAR,DESERT KITCHENS LAS VEGAS,7693 W POST Rd,36.0740054,-115.2869009,Las Vegas,89113,A,0,DESERT KITCHENS LAS VEGAS BAR DESERT KITCHENS LAS VEGAS BAR
PR0106086,DESERT KITCHENS LAS VEGAS CATERING,DESERT KITCHENS LAS VEGAS,7693 W POST Rd,36.0740054,-115.2869009,Las Vegas,89113,O,0,DESERT KITCHENS LAS VEGAS CATERING DESERT KITCHENS LAS VEGAS CATERING
PR0106096,MR G'S ICE CREAM,GEORGE MENISSIAN,2025 E SAHARA Ave,36.1435717,-115.1247266,Las Vegas,89104,A,3,MR G'S ICE CREAM MR GS ICE CREAM
PR0106113,SUPER MART SNACK BAR,Super Mart,6595 Smoke Ranch Rd,36.20302,-115.239122,Las Vegas,89108-7373,A,6,SUPER MART SNACK BAR SUPER MART SNACK BAR
PR0106114,ABS 6028 SUSHI,ABS 6028,2910 BICENTENNIAL Pkwy,35.9424747,-115.1171491,Henderson,89044,A,6,ABS 6028 SUSHI ABS 6028 SUSHI
PR0106115,ABS 6093,ABS 6093,1008 NEVADA Hwy,35.9761479,-114.8450146,Boulder City,89005,A,5,ABS 6093 ABS 6093
PR0106126,U SCREAM ICE CREAM TRUCK,U SCREAM ICE CREAM TRUCK,2025 E SAHARA Ave,36.1435717,-115.1247266,Las Vegas,89104,A,0,U SCREAM ICE CREAM TRUCK U SCREAM ICE CREAM TRUCK
PR0106129,LA PATRONA MEXICAN RESTAURANT,LA PATRONA MEXICAN RESTAURANT,2462 N LAS VEGAS Blvd,36.2045,-115.11513,North Las Vegas,89030,A,9,LA PATRONA MEXICAN RESTAURANT LA PATRONA MEXICAN RESTAURANT
PR0106131,CHAYO COCINA RESTAURANT,LINQ - CHAYO COCINA & TEQUILA BAR,3545 S LAS VEGAS Blvd,36.1177747,-115.1725759,Las Vegas,89109,A,6,CHAYO COCINA RESTAURANT CHAYO COCINA RESTAURANT
PR0106132,CHAYO COCINA MAIN BAR,LINQ - CHAYO COCINA & TEQUILA BAR,3545 S LAS VEGAS Blvd,36.1177747,-115.1725759,Las Vegas,89109,A,8,CHAYO COCINA MAIN BAR CHAYO COCINA MAIN BAR
PR0106133,CHAYO COCINA SERVICE BAR,LINQ - CHAYO COCINA & TEQUILA BAR,3545 S LAS VEGAS Blvd,36.1176611,-115.1727833,Las Vegas,89109,A,8,CHAYO COCINA SERVICE BAR CHAYO COCINA SERVICE BAR
PR0106134,CHAYO COCINA PREP KITCHEN,LINQ - CHAYO COCINA & TEQUILA BAR,3545 S LAS VEGAS Blvd,36.1177747,-115.1725759,Las Vegas,89109,A,0,CHAYO COCINA PREP KITCHEN CHAYO COCINA PREP KITCHEN
PR0106135,CHAYO COCINA UPSTAIRS BAR,LINQ - CHAYO COCINA & TEQUILA BAR,3545 S LAS VEGAS Blvd,36.1176611,-115.1727833,Las Vegas,89109,A,9,CHAYO COCINA UPSTAIRS BAR CHAYO COCINA UPSTAIRS BAR
PR0106136,CHAYO COCINA PATIO BAR,LINQ - CHAYO COCINA & TEQUILA BAR,3545 S LAS VEGAS Blvd,36.1176611,-115.1727833,Las Vegas,89109,A,8,CHAYO COCINA PATIO BAR CHAYO COCINA PATIO BAR
PR0106138,BASIL THAI FUSION,BASIL THAI FUSION,4341 N Rancho Dr,36.2384622,-115.2319504,Las Vegas,89130,A,3,BASIL THAI FUSION BASIL THAI FUSION
PR0106141,MR. SANDWICH III,MR. SANDWICH III,4626 S MARYLAND Pkwy C,36.1056765,-115.136763,Las Vegas,89119,A,8,MR. SANDWICH III MR SANDWICH III
PR0106149,FRANKIES ICE CREAM TRUCK,FRANKIES ICE CREAM TRUCK,4181 W PIONEER Ave,36.1289927,-115.2021257,Las Vegas,89102,A,6,FRANKIES ICE CREAM TRUCK FRANKIES ICE CREAM TRUCK
PR0106155,EL PALACIO DEL SOL 2,COMMERCIAL CENTER - EL PALACIO DEL SOL 2,953 E SAHARA Ave 16,36.1428851,-115.1404414,Las Vegas,89104,A,3,EL PALACIO DEL SOL 2 EL PALACIO DEL SOL 2
PR0106164,24 HOUR MINI MART SNACK BAR,24 HOUR MINI MART,4375 W DESERT INN Rd G,36.1300014,-115.1984949,Las Vegas,89102,A,6,24 HOUR MINI MART SNACK BAR 24 HOUR MINI MART SNACK BAR
PR0106165,EL PASO MARKET SNACK BAR,El Paso Market,3712 E Owens Ave,36.188371,-115.095138,North Las Vegas,89030-2124,A,0,EL PASO MARKET SNACK BAR EL PASO MARKET SNACK BAR
PR0106166,TILTED KILT RESTAURANT,LINQ - TILTED KILT,3545 S LAS VEGAS Blvd,36.1176605,-115.1727876,Las Vegas,89111,A,8,TILTED KILT RESTAURANT TILTED KILT RESTAURANT
PR0106167,TILTED KILT BAR,LINQ - TILTED KILT,3545 S LAS VEGAS Blvd,36.1176605,-115.1727876,Las Vegas,89111,A,3,TILTED KILT BAR TILTED KILT BAR
PR0106168,TILTED KILT PREP KITCHEN,LINQ - TILTED KILT,3545 S LAS VEGAS Blvd,36.1176605,-115.1727876,Las Vegas,89111,A,9,TILTED KILT PREP KITCHEN TILTED KILT PREP KITCHEN
PR0106169,TILTED KILT SERVERS STATION,LINQ - TILTED KILT,3545 S LAS VEGAS Blvd,36.1176605,-115.1727876,Las Vegas,89111,A,8,TILTED KILT SERVERS STATION TILTED KILT SERVERS STATION
PR0106170,SETTEBELLO PIZZERIA NAPOLENTANA,SETTEBELLO PIZZERIA NAPOLENTANA,9350 W SAHARA 170,36.1445054,-115.2991358,Las Vegas,89117,A,3,SETTEBELLO PIZZERIA NAPOLENTANA SETTEBELLO PIZZERIA NAPOLENTANA
PR0106171,SETTEBELLO PIZZERIA NAPOLENTANA BAR,SETTEBELLO PIZZERIA NAPOLENTANA,9350 W SAHARA 170,36.1445054,-115.2991358,Las Vegas,89117,A,6,SETTEBELLO PIZZERIA NAPOLENTANA BAR SETTEBELLO PIZZERIA NAPOLENTANA BAR
PR0106191,LUCKYS GAMING & SPIRITS,LUCKYS GAMING AND SPIRITS,860 E TWAIN Ave -132,36.1220442,-115.1449309,Las Vegas,89169,A,3,LUCKYS GAMING & SPIRITS LUCKYS GAMING  SPIRITS
PR0106194,STARBUCKS #5965,STARBUCKS,690 E HORIZON DR,36.012354,-114.9638691,Henderson,89015,A,9,STARBUCKS #5965 STARBUCKS 5965
PR0106218,BG BISTRO,BG UNITED CORPORATION,6160 W TROPICANA Ave E8,36.0999899,-115.227134,Las Vegas,89103,A,3,BG BISTRO BG BISTRO
PR0106219,BG BISTRO BAR,BG UNITED CORPORATION,6160 W TROPICANA Ave E8,36.0999899,-115.227134,Las Vegas,89103,B,6,BG BISTRO BAR BG BISTRO BAR
PR0106230,NY NY BANQUET BARS,NEW YORK NEW YORK HOTEL & CASINO,3790 S Las Vegas Blvd,36.1022287,-115.1745851,Las Vegas,89109-4338,A,0,NY NY BANQUET BARS NY NY BANQUET BARS
PR0106233,CHICKEN & GRILL,CHICKEN & GRILL,4016 N Tenaya Way,36.2335194,-115.2514871,Las Vegas,89129,A,0,CHICKEN & GRILL CHICKEN  GRILL
PR0106234,COCOKALA,COCOKALA,4449 W FLAMINGO Rd,36.115417,-115.2003327,Las Vegas,89103,A,9,COCOKALA COCOKALA
PR0106235,J SAKE BAR,J SAKE BAR,4459 W FLAMINGO Rd,36.1154181,-115.2005274,Las Vegas,89103,A,3,J SAKE BAR J SAKE BAR
PR0106257,OMG BOBA TEA,OMG BOBA TEA,8560 W LAKE MEAD Blvd,36.1992527,-115.2812877,Las Vegas,89128,A,9,OMG BOBA TEA OMG BOBA TEA
PR0106259,ASIAN FUSION KITCHEN,ASIAN FUSION KITCHEN,7377 S JONES Blvd 106,36.0553391,-115.2259983,Las Vegas,89139,A,0,ASIAN FUSION KITCHEN ASIAN FUSION KITCHEN
PR0106260,KUMA SNOW CREAM,KUMA SNOW CREAM,3735 SPRING MOUNTAIN Rd 206,36.1261473,-115.189155,Las Vegas,89102,A,3,KUMA SNOW CREAM KUMA SNOW CREAM
PR0106263,LODGE COFFEE HOUSE,LODGE COFFEE HOUSE & TAVERN,5745 S DURANGO,36.0836498,-115.279278,Las Vegas,89148,A,0,LODGE COFFEE HOUSE LODGE COFFEE HOUSE
PR0106264,LODGE COFFEE HOUSE BAR,LODGE COFFEE HOUSE & TAVERN,5745 S DURANGO,36.0836498,-115.279278,Las Vegas,89148,A,6,LODGE COFFEE HOUSE BAR LODGE COFFEE HOUSE BAR
PR0106265,D HOTEL 12FL BANQUET SERVICE BAR,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,0,D HOTEL 12FL BANQUET SERVICE BAR D HOTEL 12FL BANQUET SERVICE BAR
PR0106268,ROSATI'S PIZZA PUB - RESTAURANT,ROSATI'S PIZZA PUB,8060 S RAINBOW Blvd 130,36.0415402,-115.243302,Las Vegas,89139,A,0,ROSATI'S PIZZA PUB - RESTAURANT ROSATIS PIZZA PUB  RESTAURANT
PR0106269,ROSATI'S PIZZA PUB - BAR,ROSATI'S PIZZA PUB,8060 S RAINBOW Blvd 130,36.0415402,-115.243302,Las Vegas,89139,A,3,ROSATI'S PIZZA PUB - BAR ROSATIS PIZZA PUB  BAR
PR0106281,BPS HARMON WAREWASH,HARMON CENTER - BPS HARMON,3717 S LAS VEGAS Blvd 325,36.1087121,-115.1724729,Las Vegas,89109,A,6,BPS HARMON WAREWASH BPS HARMON WAREWASH
PR0106288,Emerald Island Casino BBQ,Emerald Island Casino,120 Market St,36.032622,-114.984712,Henderson,89015-7366,A,0,Emerald Island Casino BBQ Emerald Island Casino BBQ
PR0106289,COYOTE SPRINGS PORTABLE UNIT #2,Coyote Springs Golf Course,3100 STATE RTE168 PO BOX 37010,36.797568,-114.922268,Coyote Springs,89037,A,0,COYOTE SPRINGS PORTABLE UNIT #2 COYOTE SPRINGS PORTABLE UNIT 2
PR0106291,SWISH SUSHI BAR,SWISH,5115 Spring Mountain Rd 121,36.125587,-115.211199,Las Vegas,89146-8717,A,6,SWISH SUSHI BAR SWISH SUSHI BAR
PR0106292,TACOS ZAPOPAN PUSF,TACOS ZAPOPAN,1021 E CHARLESTON Blvd,36.159121,-115.138667,Las Vegas,89101,A,3,TACOS ZAPOPAN PUSF TACOS ZAPOPAN PUSF
PR0106295,LAS VASIJAS SEASONAL 2013 (5/16/13 - 9/16/13),LAS VASIJAS SEASONAL,4821 W Craig Rd A1,36.2374519,-115.2087135,Las Vegas,89130,A,3,LAS VASIJAS SEASONAL 2013 (5/16/13 - 9/16/13) LAS VASIJAS SEASONAL 2013 51613  91613
PR0106296,CALIFORNIA PRODUCE,CALIFORNIA PRODUCE,3867 S VALLEY VIEW Blvd 36,36.120287,-115.191302,Las Vegas,89103,A,3,CALIFORNIA PRODUCE CALIFORNIA PRODUCE
PR0106297,ICE ICE BABY PUSF,ICE ICE BABY,4090 W Craig Rd,36.2395594,-115.1951173,North Las Vegas,89031,A,3,ICE ICE BABY PUSF ICE ICE BABY PUSF
PR0106299,MGM CORNER CAKES,MGM GRAND HOTEL & CASINO,3799 S Las Vegas Blvd,36.102875,-115.169561,Las Vegas,89109-4319,A,0,MGM CORNER CAKES MGM CORNER CAKES
PR0106308,EL BUEN TACO #2,El Buen Taco,439 ROCK QUARRY St,36.227587,-115.107876,Las Vegas,89032,A,0,EL BUEN TACO #2 EL BUEN TACO 2
PR0106312,ENDLESS SWIRLS,ENDLESS SWIRLS,4500 E SUNSET Rd 8,36.0663259,-115.010651,Henderson,89014,A,3,ENDLESS SWIRLS ENDLESS SWIRLS
PR0106313,SKYZONE SNACK BAR,SKYZONE,7440 DEAN MARTIN Dr #201,36.054412,-115.18235,Las Vegas,89139,A,9,SKYZONE SNACK BAR SKYZONE SNACK BAR
PR0106317,CAPRIOTTI'S SANDWICH SHOP,CAPRIOTTI'S SANDWICH SHOP,170 N BOULDER Hwy 120,36.0413933,-114.9808176,Henderson,89015,A,8,CAPRIOTTI'S SANDWICH SHOP CAPRIOTTIS SANDWICH SHOP
PR0106319,EINSTEIN BROS BAGELS #3601,EINSTEIN BROS BAGELS #3601,3837 BLUE DIAMOND Rd,36.0393738,-115.1924121,Las Vegas,89178,A,6,EINSTEIN BROS BAGELS #3601 EINSTEIN BROS BAGELS 3601
PR0106327,HOPS & HARVEST - DRAFT BAR,HOPS & HARVEST BY BRADLEY OGDEN,450 S Rampart Blvd 120,36.1672912,-115.2869529,Las Vegas,89145,A,0,HOPS & HARVEST - DRAFT BAR HOPS  HARVEST  DRAFT BAR
PR0106328,GLAZED NUT HUT/ FESTIFLOSS AILR,THE GLAZED NUT HUT,2500 CHANDLER Ave 7,36.074807,-115.11621,Las Vegas,89120,P,0,GLAZED NUT HUT/ FESTIFLOSS AILR GLAZED NUT HUT FESTIFLOSS AILR
PR0106332,SWEET TRAVELS ICE CREAM TRUCK,SWEET TRAVELS ICE CREAM - MOBILE,2850 E CHARLESTON Blvd,36.1592253,-115.1097387,Las Vegas,89104,A,3,SWEET TRAVELS ICE CREAM TRUCK SWEET TRAVELS ICE CREAM TRUCK
PR0106333,PORT OF SUBS,PORT OF SUBS,8615 W FLAMINGO Rd,36.114476,-115.279494,Las Vegas,89147,A,5,PORT OF SUBS PORT OF SUBS
PR0106343,BABYSTACKS CAFE,BABYSTACKS CAFE,7080 N DURANGO Dr 140,36.1746519,-115.2779005,Las Vegas,89149,A,8,BABYSTACKS CAFE BABYSTACKS CAFE
PR0106345,TI MAIN KITCHEN FRY STATION,TREASURE ISLAND HOTEL & CASINO,3300 S Las Vegas Blvd,36.1245859,-115.1716132,Las Vegas,89109-8916,O,0,TI MAIN KITCHEN FRY STATION TI MAIN KITCHEN FRY STATION
PR0106346,TI MAIN KITCHEN OVEN STATION,TREASURE ISLAND HOTEL & CASINO,3300 S Las Vegas Blvd,36.1245859,-115.1716132,Las Vegas,89109-8916,A,0,TI MAIN KITCHEN OVEN STATION TI MAIN KITCHEN OVEN STATION
PR0106349,ALL AMERICAN DAVE'S,ALL AMERICAN DAVE'S - MOBILE,4255 DEAN MARTIN Dr G,36.143537,-115.124848,Las Vegas,89103,A,3,ALL AMERICAN DAVE'S ALL AMERICAN DAVES
PR0106351,OUTBACK STEAKHOUSE PREP KITCHEN,CASINO ROYALE - OUTBACK STEAKHOUSE,3411 S Las Vegas Blvd,36.1206696,-115.17168,Las Vegas,89109-8955,A,5,OUTBACK STEAKHOUSE PREP KITCHEN OUTBACK STEAKHOUSE PREP KITCHEN
PR0106363,TAMALE HUT,TAMALE HUT,90 S STEPHANIE St 140,36.025403,-115.046688,Henderson,89012,A,8,TAMALE HUT TAMALE HUT
PR0106366,SMASHBURGER,SMASHBURGER,5130 S FORT APACHE Rd 240,36.0951537,-115.2973438,Las Vegas,89107,B,14,SMASHBURGER SMASHBURGER
PR0106375,CRAB CORNER RESTAURANT,CRAB CORNER,6485 S RAINBOW 05/06,36.07097,-115.243522,Las Vegas,89113,A,3,CRAB CORNER RESTAURANT CRAB CORNER RESTAURANT
PR0106376,CRAB CORNER WAREWASH/PREP RAW SEAFOOD,CRAB CORNER,6485 S RAINBOW 05/06,36.07097,-115.243522,Las Vegas,89113,A,9,CRAB CORNER WAREWASH/PREP RAW SEAFOOD CRAB CORNER WAREWASHPREP RAW SEAFOOD
PR0106377,CRAB CORNER BAR,CRAB CORNER,6485 S RAINBOW 05/06,36.07097,-115.243522,Las Vegas,89113,A,3,CRAB CORNER BAR CRAB CORNER BAR
PR0106390,HARD ROCK 10WELL SERVICE BAR,HARD ROCK HOTEL & CASINO,4455 S Paradise Rd,36.1100975,-115.1540838,Las Vegas,89169-6574,A,0,HARD ROCK 10WELL SERVICE BAR HARD ROCK 10WELL SERVICE BAR
PR0106392,"HE'LE' ONO OHANA ""HULI-HULI"" STYLE GRILLED CHICKEN","HE'LE' ONO OHANA ""HULI-HULI"" STYLE GRILLED CHICKEN",2025 E SAHARA,36.1435717,-115.1247266,Las Vegas,89104,P,0,"HE'LE' ONO OHANA ""HULI-HULI"" STYLE GRILLED CHICKEN HELE ONO OHANA HULIHULI STYLE GRILLED CHICKEN"
PR0106393,ROUSSEAU ENTERPRISES - LR FARMERS MARKET,Rousseau Enterprises,4050 W Sunset Rd H,36.0731966,-115.1942268,Las Vegas,89118,P,0,ROUSSEAU ENTERPRISES - LR FARMERS MARKET ROUSSEAU ENTERPRISES  LR FARMERS MARKET
PR0106394,LA PARRILLA TUE LAB RESTAURANT,LA PARRILLA TUE LAB RESTAURANT,2585 E FLAMINGO Rd 15/16,36.1140158,-115.1154189,Las Vegas,89121,A,0,LA PARRILLA TUE LAB RESTAURANT LA PARRILLA TUE LAB RESTAURANT
PR0106402,LOS HERNANDEZ ICE CREAM TRUCK,LOS HERNANDEZ ICE CREAM TRUCK,2850 E CHARLESTON Blvd,36.1592253,-115.1097387,Las Vegas,89104,A,3,LOS HERNANDEZ ICE CREAM TRUCK LOS HERNANDEZ ICE CREAM TRUCK
PR0106406,HAPAG-KAINAN,HAPAG-KAINAN,750 PYLE Ave 109,36.006925,-115.1467428,Las Vegas,89183,A,0,HAPAG-KAINAN HAPAGKAINAN
PR0106408,HGV @ LV STRIP CONT BREAKFAST,HILTON GRAND VACATIONS @ LV STRIP,2650 S Las Vegas Blvd,36.1397894,-115.1607538,Las Vegas,89109-1152,A,3,HGV @ LV STRIP CONT BREAKFAST HGV  LV STRIP CONT BREAKFAST
PR0106409,HGV @ LV STRIP SNACK BAR TOWER II,HILTON GRAND VACATIONS @ LV STRIP,2650 S Las Vegas Blvd,36.1397894,-115.1607538,Las Vegas,89109-1152,A,3,HGV @ LV STRIP SNACK BAR TOWER II HGV  LV STRIP SNACK BAR TOWER II
PR0106410,LAS VEGAS CLUB EDR 1ST FLOOR,Las Vegas Club Hotel,18 Fremont St,36.1717283,-115.1461007,Las Vegas,89101-5678,A,3,LAS VEGAS CLUB EDR 1ST FLOOR LAS VEGAS CLUB EDR 1ST FLOOR
PR0106412,LV COUNTRY CLUB EDR SNACK BAR,NEW LAS VEGAS COUNTRY CLUB,3000 Joe W Brown Dr,36.135625,-115.146012,Las Vegas,89109-1257,A,0,LV COUNTRY CLUB EDR SNACK BAR LV COUNTRY CLUB EDR SNACK BAR
PR0106414,NOVECENTO PIZZERIA - SOUTH,NOVECENTO PIZZERIA - SOUTH,9460 S EASTERN Ave 130,36.0176169,-115.1182313,Las Vegas,89123,A,6,NOVECENTO PIZZERIA - SOUTH NOVECENTO PIZZERIA  SOUTH
PR0106418,FRESH FRUIT SMOOTHIES,FRESH FRUIT SMOOTHIES,6620 W FLAMINGO Rd 9,36.115024,-115.236638,Las Vegas,89103,A,3,FRESH FRUIT SMOOTHIES FRESH FRUIT SMOOTHIES
PR0106421,WYNN ICE CREAM PUSH CART,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN ICE CREAM PUSH CART WYNN ICE CREAM PUSH CART
PR0106422,ENCORE ICE CREAM PUSH CART,ENCORE HOTEL & CASINO,3121 S Las Vegas Blvd,36.1293962,-115.1653038,Las Vegas,89109-1967,A,0,ENCORE ICE CREAM PUSH CART ENCORE ICE CREAM PUSH CART
PR0106424,FATBURGER THE STRIP DAQUIRI BAR,FATBURGER THE STRIP,3763 S Las Vegas Blvd,36.1050739,-115.1727629,Las Vegas,89109-4347,A,0,FATBURGER THE STRIP DAQUIRI BAR FATBURGER THE STRIP DAQUIRI BAR
PR0106425,LAS VEGAS DAY SCHOOL SNACK BAR,Las Vegas Day School,3275 Red Rock St,36.1308018,-115.2241064,Las Vegas,89146-6751,A,0,LAS VEGAS DAY SCHOOL SNACK BAR LAS VEGAS DAY SCHOOL SNACK BAR
PR0106427,GRASS ROOTS,GRASS ROOTS,124 S 6TH St 160,36.167937,-115.140467,Las Vegas,89101,A,6,GRASS ROOTS GRASS ROOTS
PR0106428,O FACE DOUGHNUTS,AHUJADADDY 124 DONUT SHOP,124 S 6TH 112,36.167937,-115.140467,Las Vegas,89101,A,10,O FACE DOUGHNUTS O FACE DOUGHNUTS
PR0106429,CARSON KITCHEN,CARSON KITCHEN AND BAR,124 S 6TH,36.167937,-115.140467,Las Vegas,89111,A,0,CARSON KITCHEN CARSON KITCHEN
PR0106430,CARSON KITCHEN 1ST FL BAR,CARSON KITCHEN AND BAR,124 S 6TH,36.167937,-115.140467,Las Vegas,89111,A,0,CARSON KITCHEN 1ST FL BAR CARSON KITCHEN 1ST FL BAR
PR0106431,CARSON KITCHEN 2ND FL BAR,CARSON KITCHEN AND BAR,124 S 6TH,36.167937,-115.140467,Las Vegas,89111,A,8,CARSON KITCHEN 2ND FL BAR CARSON KITCHEN 2ND FL BAR
PR0106438,LA VALENTINA ICE CREAM #10,LA VALENTINA ICE CREAM - MOBILE,2850 E CHARLESTON Blvd,36.1589625,-115.1095949,Las Vegas,89104,A,0,LA VALENTINA ICE CREAM #10 LA VALENTINA ICE CREAM 10
PR0106440,OHJAH JAPANESE - RESTAURANT,OHJAH JAPANESE STEAKHOUSE,2051 N RAINBOW Blvd 102,36.1987541,-115.2427914,Las Vegas,89108,A,8,OHJAH JAPANESE - RESTAURANT OHJAH JAPANESE  RESTAURANT
PR0106441,OHJAH JAPANESE - TEPPANYAKI,OHJAH JAPANESE STEAKHOUSE,2051 N RAINBOW Blvd 102,36.1987541,-115.2427914,Las Vegas,89108,A,3,OHJAH JAPANESE - TEPPANYAKI OHJAH JAPANESE  TEPPANYAKI
PR0106442,OHJAH JAPANESE - SUSHI BAR,OHJAH JAPANESE STEAKHOUSE,2051 N RAINBOW Blvd 102,36.1987541,-115.2427914,Las Vegas,89108,A,8,OHJAH JAPANESE - SUSHI BAR OHJAH JAPANESE  SUSHI BAR
PR0106443,OHJAH JAPANESE - BAR,OHJAH JAPANESE STEAKHOUSE,2051 N RAINBOW Blvd 102,36.1987541,-115.2427914,Las Vegas,89108,A,3,OHJAH JAPANESE - BAR OHJAH JAPANESE  BAR
PR0106445,NACHO DADDY KITCHEN,NACHO DADDY,113 N 4TH St,36.170399,-115.1417586,Las Vegas,89101,A,9,NACHO DADDY KITCHEN NACHO DADDY KITCHEN
PR0106446,NACHO DADDY BAR,NACHO DADDY,113 N 4TH St,36.170399,-115.1417586,Las Vegas,89101,A,6,NACHO DADDY BAR NACHO DADDY BAR
PR0106447,NACHO DADDY SERVICE BAR,NACHO DADDY,113 N 4TH St,36.170399,-115.1417586,Las Vegas,89101,A,6,NACHO DADDY SERVICE BAR NACHO DADDY SERVICE BAR
PR0106448,SMITH'S #385 STARBUCKS,SMITH'S #385,2211 N Rampart Blvd,36.2016808,-115.2839262,Las Vegas,89128-7640,A,0,SMITH'S #385 STARBUCKS SMITHS 385 STARBUCKS
PR0106457,DUMPLING AND NOODLE HOUSE,HAWAIIAN MARKETPLACE - DUMPLING AND NOODLE HOUSE,3743 S LAS VEGAS Blvd 106,36.1068162,-115.1721927,Las Vegas,89109,C,32,DUMPLING AND NOODLE HOUSE DUMPLING AND NOODLE HOUSE
PR0106462,WET N WILD SNOWIE SHAVE ICE KIOSK,WET N WILD,7055 S FORT APACHE Rd,36.0585365,-115.3003534,Las Vegas,89148,A,3,WET N WILD SNOWIE SHAVE ICE KIOSK WET N WILD SNOWIE SHAVE ICE KIOSK
PR0106463,AZTECA GRILL,AZTECA GRILL,2501 E CHARLESTON,36.1591121,-115.1157816,Las Vegas,89104,A,0,AZTECA GRILL AZTECA GRILL
PR0106480,MIRAGE SERVICE BAR TRAILER,MIRAGE HOTEL & CASINO,3400 S Las Vegas Blvd,36.1206015,-115.1768382,Las Vegas,89109-8923,A,0,MIRAGE SERVICE BAR TRAILER MIRAGE SERVICE BAR TRAILER
PR0106481,DOTTY'S #95,DOTTY'S #95,10170 W TROPICANA Ave 141,36.101597,-115.314361,Las Vegas,89147,A,0,DOTTY'S #95 DOTTYS 95
PR0106482,DOTTY'S #95 SNACK BAR,DOTTY'S #95,10170 W TROPICANA Ave 141,36.101597,-115.314361,Las Vegas,89147,A,0,DOTTY'S #95 SNACK BAR DOTTYS 95 SNACK BAR
